id|name|ivector_connect_id|iata_code|location_id|latitude|longitude
3211|(KJA) Yemelyanovo, Krasnoyarsk, Russia|2923|KJA|576c23c3-4580-490c-9f63-4ae61de172e2|56.176796|92.481387
322|(BTS) M.R.Stefanika, Bratislava, Slovakia|223|BTS|330a301c-5f3e-4406-b448-167dcef62bf4|48.170000|17.212000
215|(BTV) Burlington International, Burlington, VT, United States|2356|BTV|6a975ab7-4770-4575-a539-e53eda603703|44.472000|-73.153000
2928|(ADA) Sakirpasa, Adana, Turkey|13|ADA|922b4adc-6701-4144-a223-f43be1584f73|36.982000|35.280000
2996|(ADB) Adnan Menderes, Izmir, Turkey|15|ADB|922b4adc-6701-4144-a223-f43be1584f73|38.292000|27.157000
330|(CBR) Canberra International, Canberra, ACT, Australia|254|CBR|2f72e67d-920f-4236-b532-a48427a0c3e8|-35.308000|149.194000
1022|(IEG) Babimost, Zielona Gora, Poland|595|IEG|6f76d7ac-83ce-43e3-987e-396c9f107e15|52.139000|15.799000
2545|(VAV) Vava'u, Tonga|2259|VAV|eeffb1e5-261f-4f35-b40a-eeb32e3f006b|-18.585000|-173.963000
72|(AUS) Austin-Bergstrom International, Austin, TX, United States|2325|AUS|938285ab-d822-4010-8ca5-d5a379c9bfc5|30.194000|-97.670000
3148|(TFS) Tenerife South, Tenerife, Spain|2872|TFS|9cbbdced-21fa-4322-a91b-277d6642ed08|28.046758|-16.572533
394|(CTG) Rafael Nunez International, Cartagena, Colombia|335|CTG|10b09b46-3601-46ad-8fb7-a602bad10fd5|10.442000|-75.513000
1007|(BHH) Bisha, Saudi Arabia|169|BHH|c02c0ce7-33ca-439d-a92e-7069a14cbec9|19.984000|42.623000
524|(CTS) New Chitose, Sapporo, Japan|338|CTS|f6d9dab4-cb6c-4b5e-b8f1-fb0da0b818ab|42.775000|141.692000
769|(GFK) Grand Forks International, Grand Forks, ND, United States|2458|GFK|b1affd69-bd00-42b2-bd2d-a786a1a80ee4|47.949000|-97.176000
809|(GRR) Gerald R. Ford International, Grand Rapids, MI, United States|2467|GRR|26b0bfb3-25c6-4ba6-8d2e-b3676c7e348c|42.881000|-85.523000
1504|(CGO) Zhengzhou, China|281|CGO|d7eb646b-53ca-4c7f-89a9-6609cf47d658|34.519000|113.841000
855|(GRU) Guarulhos - Governor Andre Franco Montoro International, Sao Paulo, Brazil|519|GRU|d460867d-9615-42cf-9726-c9559fdd4bbc|-23.432000|-46.469000
3062|(LUX) Findel, Luxembourg, Luxembourg|2787|LUX|ea57a373-5bca-4290-8ef9-84039a31f930|49.610710|6.130371
1602|(NAG) Dr. Ambedkar International, Nagpur, India|979|NAG|8f4c1b35-16a3-49f1-b746-91dfd4d03c23|21.092000|79.047000
1471|(MLE) Male International, Male, Maldives|2064|MLE|14c827a6-ff52-49fc-9943-aec010bfdb28|4.192000|73.529000
1698|(MLH) EuroAirport, Mulhouse, France|922|MLH|4e9cea11-b383-442b-8363-38b95162a531|47.589000|7.530000
1941|(PEK) Capital International, Beijing, China|1100|PEK|d7eb646b-53ca-4c7f-89a9-6609cf47d658|40.080000|116.584000
194|(RIS) Rishiri, Japan|1233|RIS|f6d9dab4-cb6c-4b5e-b8f1-fb0da0b818ab|45.242000|141.186000
298|(PER) Perth, WA, Australia|1103|PER|f4d91f1e-75dc-4ed9-a5e6-f1cc3e0d6a7f|-31.940000|115.967000
738|(SUX) Sioux Gateway, Sioux City, IA, United States|2723|SUX|7e8621e4-ea27-40a8-9f9e-0d1b642d04a0|42.402000|-96.384000
2629|(VYD) Vryheid, South Africa|1580|VYD|cbcc7419-1f9e-4ae8-aec9-dc8a03473ce2|-27.787000|30.795000
3125|(SVD) E.T. Joshua, Kingstown, St. Vincent and the Grenadines|2860|SVD|60ac362b-24ff-49fb-8043-2bc677861f2e|13.165043|-61.150213
1796|(SVG) Sola, Stavanger, Norway|1373|SVG|204e736f-efc6-4e61-97c8-1e2bf5626562|58.877000|5.638000
508|(YDL) Dease Lake, BC, Canada|1643|YDL|d510f4be-ef3d-4ec0-bd0a-a95d68dd9e2b|58.422000|-130.032000
2260|(FAJ) Diego Jimenez Torres, Fajardo, Puerto Rico|450|FAJ|9fc9bd61-0302-4f51-8cde-abc2e0d4680b|18.309000|-65.662000
1268|(AGA) Al Massira, Agadir, Morocco|26|AGA|c4d958df-2af0-4a90-a135-46b38f342c28|30.381000|-9.546000
1182|(KTM) Tribhuvan International, Kathmandu, Nepal|754|KTM|77ba2458-6087-488e-8d50-e8fe904ca46b|27.696000|85.359000
3146|(OKD) Okadama, Sapporo, Japan|2867|OKD|f6d9dab4-cb6c-4b5e-b8f1-fb0da0b818ab|43.110625|141.382145
240|(IXS) Silchar, India|642|IXS|8f4c1b35-16a3-49f1-b746-91dfd4d03c23|24.913000|92.979000
332|(MAH) Minorca, Mahon, Spain|868|MAH|9cbbdced-21fa-4322-a91b-277d6642ed08|39.863000|4.219000
974|(HEX) Herrera International, Santo Domingo, Dominican Republic|555|HEX|e97ffff5-c4c3-417b-8c2f-7f0735fae507|18.471000|-69.969000
1231|(YGW) Kuujjuarapik, PQ, Canada|1664|YGW|363ca05e-d228-4076-b618-a774d6f5a181|55.283000|-77.767000
843|(RFP) Uturoa, Raiatea, French Polynesia|2162|RFP|792b413f-59cd-491c-ac36-eca26ed69023|-16.723000|-151.466000
3181|(BEG) Nikola Tesla, Belgrade, Serbia|2906|BEG|fb1fabe6-4fa2-419c-9693-aa82023af1bb|44.820508|20.291684
1925|(PUJ) Punta Cana International, Punta Cana, Dominican Republic|1174|PUJ|e97ffff5-c4c3-417b-8c2f-7f0735fae507|18.567000|-68.363000
2057|(PIT) Pittsburgh International, Pittsburgh, PA, United States|2660|PIT|022c7572-2ad6-4956-bca0-931f9a82a5db|40.491000|-80.233000
55|(AUG) Augusta State, Augusta, ME, United States|2324|AUG|9a1504f4-6658-4b5b-9e00-804fd764d5c0|44.321000|-69.797000
1581|(MSH) Masirah, Oman|949|MSH|90a422b9-0f86-4562-b32e-d807d6ce46a3|20.675000|58.890000
1406|(LLA) Kallax, Lulea, Sweden|821|LLA|9b6162b6-2afb-4ece-8dae-bcf7283ab695|65.544000|22.122000
239|(BHK) Bukhara International, Bukhara, Uzbekistan|172|BHK|576c23c3-4580-490c-9f63-4ae61de172e2|39.775000|64.480000
926|(REU) Reus, Spain|1224|REU|9cbbdced-21fa-4322-a91b-277d6642ed08|41.147000|1.167000
93|(SCL) Arturo Merino Benitez, Santiago, Chile|1274|SCL|63fb8471-db21-45be-ad65-64c097ddbcec|-33.393000|-70.786000
191|(CAX) Carlisle, England, UK|250|CAX|6a582305-0df7-4cc8-b8b6-95463e8822de|54.938000|-2.809000
29|(AGP) Malaga, Spain|30|AGP|9cbbdced-21fa-4322-a91b-277d6642ed08|36.674000|-4.499000
2613|(THY) P.R. Mphephu, Thohoyandou, South Africa|1421|THY|cbcc7419-1f9e-4ae8-aec9-dc8a03473ce2|-23.079000|30.383000
1799|(NYI) Sunyani, Ghana|1027|NYI|5e448692-f357-4f00-89b4-7892fed31342|7.362000|-2.329000
3080|(CRK) Diosdado Macapagal International, Angeles City, Philippines|2815|CRK|4841bfdc-f675-4376-abbf-c852a1c7c3f6|15.187852|120.549384
427|(IOA) Ioannina National, Ioannina, Greece|609|IOA|f8cdf1c8-045d-43ef-ad42-8d27b9b0fb46|39.696000|20.822000
2673|(WLG) Wellington International, Wellington, New Zealand|1595|WLG|ddd52726-f68f-460d-baf0-75d68b183581|-41.327000|174.805000
1350|(LRS) Leros Island, Greece|841|LRS|f8cdf1c8-045d-43ef-ad42-8d27b9b0fb46|37.185000|26.800000
309|(TLE) Tulear, Madagascar|2238|TLE|628ee93a-9f90-4cc8-bfcf-6976ec55cd6c|-23.383000|43.728000
2388|(SHM) Nanki - Shirahama, Shirahama, Japan|1297|SHM|f6d9dab4-cb6c-4b5e-b8f1-fb0da0b818ab|33.662000|135.364000
2280|(SJE) Jorge Enrique Gonzalez, San Jose del Guaviaro, Colombia|1308|SJE|10b09b46-3601-46ad-8fb7-a602bad10fd5|2.579000|-72.639000
1712|(NLA) Ndola, Zambia|2107|NLA|e571eac7-53f2-4afc-b4d5-fb33b3805ab0|-12.998000|28.665000
110|(AEY) Akureyri, Iceland|1820|AEY|b5eef731-2046-4c7d-bdc0-acb465e8a1df|65.660000|-18.072000
1833|(OPO) Dr. Francisco de Sa Carneiro, Porto, Portugal|1055|OPO|f196262b-8c66-4f1a-a043-514e3250e353|41.248000|-8.681000
2158|(SKV) Santa Katarina, Egypt|1320|SKV|c0070958-bddd-4f8e-80de-38f96b7cc523|28.685000|34.063000
460|(CQF) Calais - Dunkerque, Calais, France|324|CQF|4e9cea11-b383-442b-8363-38b95162a531|50.962000|1.955000
912|(GRQ) Eelde, Groningen, Netherlands|517|GRQ|f559690a-7d36-43a3-83bd-d34c6880b1e8|53.119000|6.579000
2703|(YXJ) North Peace, Fort Saint John, BC, Canada|1772|YXJ|d510f4be-ef3d-4ec0-bd0a-a95d68dd9e2b|56.238000|-120.740000
1532|(AGR) Kheria, Agra, India|32|AGR|8f4c1b35-16a3-49f1-b746-91dfd4d03c23|27.156000|77.961000
45|(ALR) Alexandra, New Zealand|53|ALR|ddd52726-f68f-460d-baf0-75d68b183581|-45.212000|169.373000
66|(AOK) Karpathos National, Karpathos, Greece|68|AOK|f8cdf1c8-045d-43ef-ad42-8d27b9b0fb46|35.421000|27.146000
318|(BAG) Loakan, Baguio, Philippines|132|BAG|4841bfdc-f675-4376-abbf-c852a1c7c3f6|16.375000|120.619000
837|(BPC) Bamenda, Cameroon|1864|BPC|4f2cf696-b74e-4bae-9e17-136aef23d621|6.039000|10.123000
2513|(TTU) Sania Ramel, Tetuan, Morocco|1484|TTU|c4d958df-2af0-4a90-a135-46b38f342c28|35.594000|-5.320000
1521|(CHT) Chatham Islands - Tuuta, Waitangi, New Zealand|289|CHT|ddd52726-f68f-460d-baf0-75d68b183581|-43.810000|-176.457000
2994|(AAR) Aarhus, Denmark|3|AAR|53aa8e00-0b67-47d6-96e0-a78c3bb26250|56.304000|10.619000
675|(BBA) Balmaceda, Chile|140|BBA|63fb8471-db21-45be-ad65-64c097ddbcec|-45.916000|-71.689000
442|(ABQ) Albuquerque Intl.Sunport, Albuquerque, NM, United States|2299|ABQ|a85775d1-6a5d-4578-85f0-3989977ec0e0|35.040000|-106.609000
2538|(ORK) Cork, Ireland|1059|ORK|f6ccc634-0019-431c-9ab9-63bd4c0e40a2|51.843000|-8.492000
349|(CEF) Westover Metropolitan, Springfield, MA, United States|2369|CEF|fcd4e7b1-0c95-480f-a6b5-f22a0ba1d0b4|42.198000|-72.534000
569|(DPA) Chicago, IL, United States|2406|DPA|305cf8f4-b089-4749-976d-2d36092524d3|41.908000|-88.249000
3104|(DAB) Daytona Beach International, Daytona Beach, FL, United States|2831|DAB|bbfb597a-c1b3-4b12-b0e4-05b804f5f12a|29.183177|-81.053304
1027|(HYD) Rajiv Gandhi International, Hyderabad, India|589|HYD|8f4c1b35-16a3-49f1-b746-91dfd4d03c23|17.452000|78.461000
1320|(LPB) El Alto International, La Paz, Bolivia|2028|LPB|c4dabe31-c730-46cb-b574-74b4ce6df073|-16.513000|-68.192000
3010|(MXP) Malpensa International, Milan, Italy|966|MXP|18e1a212-9ee5-4f19-8a00-fa3ac26ef6de|45.631000|8.728000
2214|(MYR) Myrtle Beach, SC, United States|2600|MYR|6e74b589-a327-453a-a9be-89c5ef41523b|33.680000|-78.928000
1635|(MZT) General Rafael Buelna International, Mazatlan, Sinaloa, Mexico|977|MZT|347287e0-1b8b-4f80-be4a-6c08d4e925bc|23.161000|-106.266000
1770|(PBF) Grider Field, Pine Bluff, AR, United States|2651|PBF|87c84b3d-8bc0-4b37-8d48-897835db7e8c|34.175000|-91.934000
473|(PHL) Philadelphia International, Philadelphia, PA, United States|2656|PHL|022c7572-2ad6-4956-bca0-931f9a82a5db|39.872000|-75.241000
1934|(PKC) Yelizovo, Petropavlovsk-Kamchatsky, Russia|1120|PKC|576c23c3-4580-490c-9f63-4ae61de172e2|53.166000|158.453000
2723|(PLM) Sultan Mahmud Badaruddin II, Palembang, Indonesia|1126|PLM|e8d59809-8738-469c-bec9-9b62403c452f|-2.898000|104.701000
1702|(PMI) Palma de Mallorca, Spain|1134|PMI|9cbbdced-21fa-4322-a91b-277d6642ed08|39.550000|2.733000
2232|(PMO) Punta Raisi, Palermo, Italy|1135|PMO|18e1a212-9ee5-4f19-8a00-fa3ac26ef6de|38.176000|13.091000
2540|(TSV) Townsville, QLD, Australia|1477|TSV|39845157-b2a1-4f81-a515-92d6d1c8f0d6|-19.253000|146.765000
105|(CCZ) Chub Cay, Bahamas|260|CCZ|bb0c0acd-05dd-47d8-9485-8790e195ab31|25.417000|-77.881000
1569|(TUS) Tucson International, Tucson, AZ, United States|2746|TUS|1128e0f1-cdeb-42c9-a3a6-caf7d8d94c60|32.116000|-110.941000
419|(CCF) Pays Cathare, Carcassonne, France|255|CCF|4e9cea11-b383-442b-8363-38b95162a531|43.216000|2.306000
1160|(YKZ) Toronto-Buttonville Municipal, Toronto, ON, Canada|1683|YKZ|5a497490-b16e-46d6-8100-470730eadeaf|43.862000|-79.370000
2606|(YVR) Vancouver International, Vancouver, BC, Canada|1760|YVR|d510f4be-ef3d-4ec0-bd0a-a95d68dd9e2b|49.195000|-123.182000
222|(MFK) Matsu Beigan, Taiwan|900|MFK|cbcc7419-1f9e-4ae8-aec9-dc8a03473ce2|-25.753000|25.612000
200|(BFX) Bafoussam, Cameroon|1849|BFX|4f2cf696-b74e-4bae-9e17-136aef23d621|5.537000|10.354000
1227|(ORB) Orebro, Sweden|1057|ORB|9b6162b6-2afb-4ece-8dae-bcf7283ab695|59.224000|15.038000
2447|(THU) Thule Air Base, Thule, Greenland|2225|THU|bca0db06-2e29-41f7-a6b8-d4c481551372|76.531000|-68.703000
157|(AMS) Schiphol, Amsterdam, Netherlands|59|AMS|f559690a-7d36-43a3-83bd-d34c6880b1e8|52.309000|4.764000
539|(IVL) Ivalo, Finland|626|IVL|2b563844-acda-4550-92e8-fa6197ee8a0b|68.607000|27.405000
1124|(KAT) Kaitaia, New Zealand|685|KAT|ddd52726-f68f-460d-baf0-75d68b183581|-35.070000|173.285000
1169|(KIT) Kithira Island National, Kithira, Greece|711|KIT|f8cdf1c8-045d-43ef-ad42-8d27b9b0fb46|36.274000|23.017000
232|(BDO) Husein Sastranegara International, Bandung, Indonesia|151|BDO|e8d59809-8738-469c-bec9-9b62403c452f|-6.901000|107.576000
335|(BIM) South Bimini Island, Bahamas|177|BIM|bb0c0acd-05dd-47d8-9485-8790e195ab31|25.700000|-79.264000
971|(HDS) Hoedspruit, South Africa|549|HDS|cbcc7419-1f9e-4ae8-aec9-dc8a03473ce2|-24.369000|31.049000
2587|(LIR) Daniel Oduber International, Liberia, Costa Rica|817|LIR|4c046863-93f6-43e2-b1e7-0e367b93da09|10.593000|-85.544000
3060|(TER) Lajes International, Angra do Heroismo, Portugal|2784|TER|f196262b-8c66-4f1a-a043-514e3250e353|38.716590|-27.210732
120|(PUF) Pau - Pyrenees, Pau, France|1173|PUF|4e9cea11-b383-442b-8363-38b95162a531|43.380000|-0.419000
1662|(YAM) Sault Ste. Marie Airport, Sault Ste. Marie, ON, Canada|1619|YAM|5a497490-b16e-46d6-8100-470730eadeaf|46.485000|-84.509000
1975|(YKL) Schefferville, PQ, Canada|1680|YKL|363ca05e-d228-4076-b618-a774d6f5a181|54.805000|-66.805000
1132|(SVB) Sambava, Madagascar|2205|SVB|628ee93a-9f90-4cc8-bfcf-6976ec55cd6c|-14.279000|50.175000
1494|(MZG) Makung, Taiwan|972|MZG|90d46891-7678-4da9-a7dd-4e24098a8a87|23.569000|119.628000
938|(GZT) Oguzeli International, Gaziantep, Turkey|537|GZT|922b4adc-6701-4144-a223-f43be1584f73|36.948000|37.479000
2015|(MST) Maastricht - Aachen, Maastricht, Netherlands|952|MST|f559690a-7d36-43a3-83bd-d34c6880b1e8|50.911000|5.770000
2131|(SDJ) Sendai, Japan|1281|SDJ|f6d9dab4-cb6c-4b5e-b8f1-fb0da0b818ab|38.139000|140.917000
19|(AFA) San Rafael, Argentina|23|AFA|9322a700-2052-4584-9133-b772cb7dfcdb|-34.588000|-68.403000
462|(TID) Bou Chekif, Tiaret, Algeria|2228|TID|30d2521f-c8c9-4df5-a733-490b550193f4|35.341000|1.463000
812|(GLO) Gloucestershire, Gloucester, England, UK|503|GLO|6a582305-0df7-4cc8-b8b6-95463e8822de|51.894000|-2.167000
2626|(VLC) Valencia, Spain|1558|VLC|9cbbdced-21fa-4322-a91b-277d6642ed08|39.489000|-0.481000
1155|(KNG) Kaimana, Indonesia|726|KNG|e8d59809-8738-469c-bec9-9b62403c452f|-3.644000|133.695000
2729|(YRB) Resolute Bay, Resolute, NU, Canada|1732|YRB|63b29eee-8c74-4815-b9d6-fd1c8e6439c5|74.717000|-94.969000
1970|(PLW) Mutiara, Palu, Indonesia|1128|PLW|e8d59809-8738-469c-bec9-9b62403c452f|-0.918000|119.909000
114|(ATR) Atar, Mauritania|1836|ATR|d490af9a-f748-4764-b701-5da85d5c9cad|20.507000|-13.043000
195|(AEP) Aeroparque Jorge Newbery, Buenos Aires, Argentina|20|AEP|9322a700-2052-4584-9133-b772cb7dfcdb|-34.559000|-58.416000
167|(BAX) Barnaul, Russia|138|BAX|576c23c3-4580-490c-9f63-4ae61de172e2|53.364000|83.542000
1239|(KLU) Woerthersee, Klagenfurt, Austria|719|KLU|0ef4fe80-7584-4fbb-bbaa-09f9e101358f|46.650000|14.333000
611|(BAY) Baia Mare, Romania|139|BAY|d133372e-19a7-47c6-8714-a55ee8956031|47.658000|23.470000
1827|(ORE) Bricy Air Base, Orleans, France|1058|ORE|4e9cea11-b383-442b-8363-38b95162a531|47.988000|1.761000
2739|(AQJ) King Hussein International, Aqaba, Jordan|98|AQJ|95932964-8792-4732-8958-6f3b4171c33d|29.611000|35.018000
286|(BHU) Bhavnagar, India|174|BHU|8f4c1b35-16a3-49f1-b746-91dfd4d03c23|21.752000|72.185000
170|(ILR) Ilorin, Nigeria|604|ILR|bc2ab8a8-f077-4edc-ab00-f49af5e15e26|8.440000|4.494000
20|(BFI) Boeing Field., Seattle, WA, United States|2334|BFI|e62f49eb-3903-4dcd-b32f-3ff007545d70|47.530000|-122.302000
272|(BMK) Borkum, Germany|193|BMK|0d4b844f-7a74-4bd8-a19f-f15d634d6935|53.595000|6.709000
327|(BQH) Biggin Hill, London, England, UK|207|BQH|6a582305-0df7-4cc8-b8b6-95463e8822de|51.331000|0.033000
953|(KHV) Novyy, Khabarovsk, Russia|705|KHV|576c23c3-4580-490c-9f63-4ae61de172e2|48.528000|135.188000
3086|(HAK) Meilan International, Haikou, China|2804|HAK|d7eb646b-53ca-4c7f-89a9-6609cf47d658|19.939999|110.458217
3000|(ADD) Bole International, Addis Ababa, Ethiopia|1818|ADD|cc73ae19-6886-4271-bc36-f80d15614ab4|8.977000|38.800000
321|(CAI) Cairo International, Cairo, Egypt|245|CAI|c0070958-bddd-4f8e-80de-38f96b7cc523|30.122000|31.406000
47|(AMM) Queen Alia International, Amman, Jordan|57|AMM|95932964-8792-4732-8958-6f3b4171c33d|31.722000|35.993000
1454|(MAA) Chennai International, Chennai, India|865|MAA|8f4c1b35-16a3-49f1-b746-91dfd4d03c23|12.994000|80.180000
1999|(POA) Salgado Filho International, Porto Alegre, Brazil|1147|POA|d460867d-9615-42cf-9726-c9559fdd4bbc|-29.994000|-51.171000
516|(CND) Mihail Kogalniceanu, Constanta, Romania|310|CND|d133372e-19a7-47c6-8714-a55ee8956031|44.362000|28.488000
549|(DBO) Dubbo, NSW, Australia|362|DBO|79c5b8cb-3437-4d0d-9150-10f7cc24ad3c|-32.217000|148.575000
1292|(KGI) Kalgoorlie - Boulder, WA, Australia|698|KGI|f4d91f1e-75dc-4ed9-a5e6-f1cc3e0d6a7f|-30.789000|121.462000
468|(DOV) Dover Air Force Base, Dover, DE, United States|2405|DOV|2fbcf854-d543-4152-8cf8-5633d91a4096|39.130000|-75.466000
634|(EFL) Kefalonia Island International, Argostolion, Greece|410|EFL|f8cdf1c8-045d-43ef-ad42-8d27b9b0fb46|38.120000|20.501000
3083|(DVO) Francisco Bangoy International, Davao, Philippines|2816|DVO|4841bfdc-f675-4376-abbf-c852a1c7c3f6|7.130223|125.645249
1081|(JHB) Senai International, Johor Bahru, Malaysia|657|JHB|1073e688-685d-49e9-9465-160967b566fa|1.641000|103.669000
116|(UGO) Uige, Angola|2253|UGO|3a759e11-4d0a-451d-b6d5-6f3a5c2d5ec0|-7.603000|15.028000
2271|(FXE) Fort Lauderdale Executive, Fort Lauderdale, FL, United States|2451|FXE|bbfb597a-c1b3-4b12-b0e4-05b804f5f12a|26.197000|-80.171000
1294|(YHK) Gjoa Haven, NU, Canada|1669|YHK|363ca05e-d228-4076-b618-a774d6f5a181|68.636000|-95.850000
852|(SOF) Sofia, Bulgaria|1339|SOF|dab161cf-7e91-4cd5-8167-367843b47026|42.695000|23.406000
1672|(YMX) Mirabel International, Montreal, PQ, Canada|1695|YMX|363ca05e-d228-4076-b618-a774d6f5a181|45.680000|-74.039000
2429|(TNJ) Tanjung Pinang, Indonesia|1444|TNJ|e8d59809-8738-469c-bec9-9b62403c452f|0.922000|104.532000
2527|(VDZ) Valdez, AK, United States|2757|VDZ|96ad791f-5202-44d1-ab61-1ef1fd1ab80f|61.134000|-146.248000
739|(FOR) Pinto Martins International, Fortaleza, Brazil|470|FOR|d460867d-9615-42cf-9726-c9559fdd4bbc|-3.776000|-38.532000
1486|(SZA) Soyo, Angola|2209|SZA|3a759e11-4d0a-451d-b6d5-6f3a5c2d5ec0|-6.141000|12.372000
870|(GAE) Gabes, Tunisia|480|GAE|1fff0db4-0b86-46c7-b4bc-c523fa899ee1|33.877000|10.103000
1375|(LCG) La Coruna, Spain|786|LCG|9cbbdced-21fa-4322-a91b-277d6642ed08|43.302000|-8.377000
831|(PKW) Selebi-Phikwe, Botswana|2133|PKW|7dc8199e-230d-4b23-b7e8-94046bf7b59a|-22.058000|27.829000
770|(GRB) Austin Straubel International, Green Bay, WI, United States|2464|GRB|cb6c674d-de82-4b09-9fb5-5b8a08001d15|44.485000|-88.129000
1633|(YCY) Clyde River, NU, Canada|1638|YCY|04e5af65-b8a7-4b2a-8690-6f223df2170c|70.486000|-68.517000
2368|(TBU) Fua'amotu International, Nuku'alofa, Tonga|2213|TBU|eeffb1e5-261f-4f35-b40a-eeb32e3f006b|-21.241000|-175.150000
54|(ALY) Alexandria International, Alexandria, Egypt|54|ALY|c0070958-bddd-4f8e-80de-38f96b7cc523|31.184000|29.949000
38|(OIM) Oshima, Japan|1043|OIM|f6d9dab4-cb6c-4b5e-b8f1-fb0da0b818ab|34.784000|139.361000
1327|(IQQ) Chucumata, Iquique, Chile|616|IQQ|63fb8471-db21-45be-ad65-64c097ddbcec|-20.535000|-70.181000
1723|(KKE) Bay of Islands, Kerikeri, New Zealand|712|KKE|ddd52726-f68f-460d-baf0-75d68b183581|-35.263000|173.912000
1543|(NAU) Napuka, French Polynesia|2098|NAU|792b413f-59cd-491c-ac36-eca26ed69023|-14.177000|-141.267000
190|(KSJ) Kasos Island, Greece|745|KSJ|f8cdf1c8-045d-43ef-ad42-8d27b9b0fb46|35.421000|26.910000
1257|(LHW) Zhongchuan, Lanzhou, China|2541|LHW|ec142447-80ea-4a2c-bfdc-882a2119f5de|31.889000|-81.562000
2273|(NVS) Fourchambault, Nevers, France|1023|NVS|4e9cea11-b383-442b-8363-38b95162a531|47.001000|3.114000
1141|(KBY) Streaky Bay, SA, Australia|689|KBY|576c23c3-4580-490c-9f63-4ae61de172e2|53.505000|50.164000
233|(BEQ) RAF Honington, Bury St. Edmunds, England, UK|156|BEQ|6a582305-0df7-4cc8-b8b6-95463e8822de|52.343000|0.773000
1656|(LPY) Loudes, Le Puy-en-Velay, France|836|LPY|4e9cea11-b383-442b-8363-38b95162a531|45.079000|3.765000
1116|(LFK) Angelina County, Lufkin, TX, United States|2537|LFK|938285ab-d822-4010-8ca5-d5a379c9bfc5|31.234000|-94.750000
940|(HAD) Halmstad, Sweden|540|HAD|9b6162b6-2afb-4ece-8dae-bcf7283ab695|56.691000|12.820000
2479|(XCD) Chalon - Champforgeuil, Chalon-sur-Saone, France|1608|XCD|4e9cea11-b383-442b-8363-38b95162a531|46.826000|4.817000
2038|(ZAM) Zamboanga International, Zamboanga, Philippines|71|ZAM|4841bfdc-f675-4376-abbf-c852a1c7c3f6|6.922000|122.059000
1122|(JUJ) Gobernador Horacio Guzman International, Jujuy, Argentina|678|JUJ|9322a700-2052-4584-9133-b772cb7dfcdb|-24.393000|-65.098000
1453|(LVA) Entrammes, Laval, France|854|LVA|4e9cea11-b383-442b-8363-38b95162a531|48.031000|-0.743000
171|(TUA) Teniente Coronel Luis a Mantilla International, Tulcan, Ecuador|1485|TUA|2f1e8cab-e5e0-493a-8e51-57791db69f53|0.809000|-77.708000
1378|(LGS) Comodoro Ricardo Salomon, Malargue, Argentina|807|LGS|9322a700-2052-4584-9133-b772cb7dfcdb|-35.484000|-69.582000
1069|(YGJ) Yonago, Japan|1658|YGJ|f6d9dab4-cb6c-4b5e-b8f1-fb0da0b818ab|35.492000|133.236000
2588|(VOZ) Voronezh International, Voronezh, Russia|1565|VOZ|576c23c3-4580-490c-9f63-4ae61de172e2|51.814000|39.230000
1802|(OBF) Oberpfaffenhofen, Germany|1032|OBF|0d4b844f-7a74-4bd8-a19f-f15d634d6935|48.081000|11.283000
1554|(WKJ) Wakkanai, Japan|1594|WKJ|f6d9dab4-cb6c-4b5e-b8f1-fb0da0b818ab|45.404000|141.801000
2371|(SMI) Samos International, Samos, Greece|1329|SMI|f8cdf1c8-045d-43ef-ad42-8d27b9b0fb46|37.690000|26.912000
1428|(LNK) Lincoln, NE, United States|2545|LNK|5c5c3eb2-fd16-4097-9f27-6bb9e0f68110|40.851000|-96.759000
636|(ACC) Kotoka International, Accra, Ghana|11|ACC|5e448692-f357-4f00-89b4-7892fed31342|5.603000|-0.168000
1726|(NVT) Ministro Victor Konder International, Navegantes, Brazil|1024|NVT|d460867d-9615-42cf-9726-c9559fdd4bbc|-26.880000|-48.651000
187|(CGK) Soekarno-Hatta International, Jakarta, Indonesia|279|CGK|e8d59809-8738-469c-bec9-9b62403c452f|-6.126000|106.656000
3072|(BSL) EuroAirport, Basel, Switzerland|2798|BSL|0c53b617-ee78-4ff2-a6b6-963a877c4041|47.554982|7.589493
1596|(PTY) Tocumen International, Panama City, Panama|1171|PTY|def251e4-2c85-41ff-8237-96b2bb1e4237|9.071000|-79.383000
2472|(TSJ) Tsushima, Japan|1472|TSJ|f6d9dab4-cb6c-4b5e-b8f1-fb0da0b818ab|34.285000|129.330000
1446|(MBX) Maribor, Slovenia|2046|MBX|080971cc-c7e3-4624-9856-c20fef38063e|46.480000|15.686000
1821|(YOW) Macdonald-Cartier International, Ottawa, ON, Canada|1706|YOW|5a497490-b16e-46d6-8100-470730eadeaf|45.323000|-75.669000
317|(BIK) Frans Kaisiepo, Biak, Indonesia|176|BIK|e8d59809-8738-469c-bec9-9b62403c452f|-1.190000|136.108000
3139|(UKB) Kobe, Japan|2866|UKB|f6d9dab4-cb6c-4b5e-b8f1-fb0da0b818ab|34.635362|135.224919
2688|(LAS) McCarran International, Las Vegas, NV, United States|2531|LAS|8e6f543b-6306-4a4a-ad7e-379d293d3c16|36.080000|-115.152000
2102|(SEB) Sebha, Libya|2180|SEB|68b11fff-2dea-4e77-b475-0a0d9c90486d|26.987000|14.473000
